segmentnr	original	folio	analyzed
PA_mn_120:33-36.1	Puna caparaṁ, bhikkhave, bhikkhu saddhāya samannāgato hoti, sīlena …	33-36	
PA_mn_120:33-36.2	sutena …	33-36	
PA_mn_120:33-36.3	cāgena …	33-36	
PA_mn_120:33-36.4	paññāya samannāgato hoti.	33-36	
PA_mn_120:33-36.5	Tassa sutaṁ hoti—	33-36	
PA_mn_120:33-36.6	ākiñcaññāyatanūpagā devā …pe…	33-36	
PA_mn_120:33-36.7	nevasaññānāsaññāyatanūpagā devā dīghāyukā ciraṭṭhitikā sukhabahulāti.	33-36	
PA_mn_120:33-36.8	Tassa evaṁ hoti:	33-36	
PA_mn_120:33-36.9	‘aho vatāhaṁ kāyassa bhedā paraṁ maraṇā nevasaññānāsaññāyatanūpagānaṁ devānaṁ sahabyataṁ upapajjeyyan’ti.	33-36	
PA_mn_120:33-36.10	So taṁ cittaṁ dahati, taṁ cittaṁ adhiṭṭhāti, taṁ cittaṁ bhāveti.	33-36	
PA_mn_120:33-36.11	Tassa te saṅkhārā ca vihārā ca evaṁ bhāvitā evaṁ bahulīkatā tatrupapattiyā saṁvattanti.	33-36	
PA_mn_120:33-36.12	Ayaṁ, bhikkhave, maggo ayaṁ paṭipadā tatrupapattiyā saṁvattati.	33-36	
PA_mn_120:37.1	Puna caparaṁ, bhikkhave, bhikkhu saddhāya samannāgato hoti, sīlena …	37	
PA_mn_120:37.2	sutena …	37	
PA_mn_120:37.3	cāgena …	37	
PA_mn_120:37.4	paññāya samannāgato hoti.	37	
PA_mn_120:37.5	Tassa evaṁ hoti:	37	
PA_mn_120:37.6	‘aho vatāhaṁ āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihareyyan’ti.	37	
PA_mn_120:37.7	So āsavānaṁ khayā anāsavaṁ cetovimuttiṁ paññāvimuttiṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja viharati.	37	
PA_mn_120:37.8	Ayaṁ, bhikkhave, bhikkhu na katthaci upapajjatī”ti.	37	
PA_mn_120:37.9	Idamavoca bhagavā.	37	
PA_mn_120:37.10	Attamanā te bhikkhū bhagavato bhāsitaṁ abhinandunti.	37	
PA_mn_120:37.11	Saṅkhārupapattisuttaṁ niṭṭhitaṁ dasamaṁ.	37	
PA_mn_120:37.12	Anupadavaggo niṭṭhito dutiyo.	37	
PA_mn_120:38.0	Tassuddānaṁ	38	
PA_mn_120:38.1	Anupada sodhana porisadhammo,	38	
PA_mn_120:38.2	Sevitabba bahudhātu vibhatti;	38	
PA_mn_120:38.3	Buddhassa kittināma cattārīsena,	38	
PA_mn_120:38.4	Ānāpāno kāyagato upapatti.	38	
