segmentnr	original	folio	analyzed
PA_bi-vb_np6:2.1.19	ayyāya dammī”ti.	2	
PA_bi-vb_np6:2.2.1	Aññadatthike aññadatthikasaññā aññaṁ cetāpeti, nissaggiyaṁ pācittiyaṁ.	2	
PA_bi-vb_np6:2.2.2	Aññadatthike vematikā aññaṁ cetāpeti, nissaggiyaṁ pācittiyaṁ.	2	
PA_bi-vb_np6:2.2.3	Aññadatthike anaññadatthikasaññā aññaṁ cetāpeti, nissaggiyaṁ pācittiyaṁ.	2	
PA_bi-vb_np6:2.2.4	Nissaṭṭhaṁ paṭilabhitvā yathādāne upanetabbaṁ.	2	
PA_bi-vb_np6:2.2.5	Anaññadatthike aññadatthikasaññā, āpatti dukkaṭassa.	2	
PA_bi-vb_np6:2.2.6	Anaññadatthike vematikā, āpatti dukkaṭassa.	2	
PA_bi-vb_np6:2.2.7	Anaññadatthike anaññadatthikasaññā, anāpatti.	2	
PA_bi-vb_np6:2.3.1	Anāpatti—	2	
PA_bi-vb_np6:2.3.2	sesakaṁ upaneti,	2	
PA_bi-vb_np6:2.3.3	sāmike apaloketvā upaneti,	2	
PA_bi-vb_np6:2.3.4.1	āpadāsu,	2	
PA_bi-vb_np6:2.3.4.2	ummattikāya,	2	
PA_bi-vb_np6:2.3.5	ādikammikāyāti.	2	
PA_bi-vb_np6:2.3.6	Chaṭṭhasikkhāpadaṁ niṭṭhitaṁ.	2	
